id,asset_id,sentiment_score,confidence_score,reasoning_trace,hype_penalty,created_at,run_id,rank,quant_score,beta,risk_penalty,macd,macd_histogram,rsi,sharpe_ratio,volatility,sources,bullish_posts,bearish_posts,price_at_run
407edaf6-e9a7-4d61-adbd-5a4c68047d0f,65cedf22-e566-44b9-b118-9a9cfd89d38e,55,70,"Given JNJ's relatively neutral RSI reading of 46.3 and bullish MACD crossover, the stock may be poised for a near-term rebound, although its low beta of 0.46 and negative Sharpe ratio suggest a need for cautious risk management. With a moderate user profile and neutral market sentiment, a targeted long position in JNJ could be considered, but investors should be prepared to adjust their strategy based on shifting market conditions.",0,2026-05-15 10:10:27.880614+00,82ee23a5-f79f-465a-b9b7-82597e9cdf88,4,85,0.4642923125264935,0,bullish_crossover,0.902876581670288,46.304717792405214,-2.466282478764747,0.1834489626418964,"{""stocktwits"":30}",15,12,
4ad4ab83-183c-441d-bd2f-0a24c188fba6,a0000000-0000-0000-0000-000000000002,62,68.5,"ICLN is a strong investment candidate due to its bullish technical signals, including a recent MACD crossover and a high Sharpe Ratio...",0,2026-05-14 14:14:29.154752+00,fc5ff54d-4f38-4813-a9f8-6cbb765c2801,2,75,1.327936688080231,0,,,,,,stocktwits,,,
4b356624-602a-46c8-8172-6b017f45df21,a0000000-0000-0000-0000-000000000001,60,70,"Given Enphase Energy's (ENPH) relatively high RSI and bullish MACD signal, the stock appears to be gaining momentum...",0,2026-05-14 14:14:29.154752+00,fc5ff54d-4f38-4813-a9f8-6cbb765c2801,1,80,2.1849957845346246,0,,,,,,stocktwits,,,
4beaf3f7-796e-4b9c-b033-4ab67faea37d,d32eddc3-5be3-4865-8a03-cb4d31b1e942,41,70.5,"You might consider investing in BRK-B because its technical signals, such as the ""Relative Strength Index"" (a measure of how fast an investment's price is changing), are looking relatively strong, and its ""Beta"" (a measure of how volatile an investment is compared to the overall market) is very low, which could make it a more stable choice. Despite some mixed market sentiment, the overall signs suggest that BRK-B could be a good option for a moderate investor like you looking for a relatively stable investment.",0,2026-05-15 18:25:54.483854+00,59fddfe7-bae4-4155-a7ab-f11319dd5b8d,3,100,-0.045866361999296085,0,bullish_crossover,1.5511705344131967,62.246209908038686,0.8649640431757267,0.11215536689158055,Stocktwits,8,21,
68fb77fd-9f95-4d35-8479-46cb62d3e899,6106d652-f31d-470d-bdbe-d2bb23d92cc9,57,68.5,"Given NVDA's bullish MACD crossover and relatively high Sharpe Ratio of 5.49, indicating strong risk-adjusted returns, this stock is poised for further growth, especially considering its moderate sentiment score of 57 and aggressive user profile. With an RSI of 66, NVDA is not yet overbought, supporting a bullish outlook despite its elevated beta of 1.55, which may amplify potential gains.",0,2026-05-17 09:13:43.695171+00,33bfc8c3-5866-4dbb-ac37-e5432e49db19,5,80,1.5519897159358573,0,bullish_crossover,1.7923706452026824,66.36961344062279,5.493805116064921,0.3870960912543703,Stocktwits,18,11,3759.148755235714
79a00c93-8ea8-44eb-a6e7-b175286c1d2c,70e3540f-3990-4d42-a8bf-45c1c9fc8e53,49,74.5,"Given VRTX's bullish MACD crossover and relatively favorable Sharpe Ratio of 1.12, indicating robust risk-adjusted returns, this stock appears poised for further growth despite a neutral market sentiment score. With a beta of 0.69, VRTX also offers a moderately lower-volatility play, making it an attractive consideration for moderate-risk investors like yourself.",0,2026-05-15 10:10:27.880614+00,82ee23a5-f79f-465a-b9b7-82597e9cdf88,2,100,0.6929920118390691,0,bullish_crossover,2.994363173682762,56.09363514914887,1.1183616166828128,0.2047359431510487,"{""stocktwits"":30}",12,15,
867082cd-0a2d-42fd-8f84-a99324542a8b,a0000000-0000-0000-0000-000000000004,46,63,"Based on the technical signals, BEP's relatively high RSI and bullish MACD crossover suggest strong momentum...",0,2026-05-14 14:14:29.154752+00,fc5ff54d-4f38-4813-a9f8-6cbb765c2801,4,80,1.690830088320294,0,,,,,,stocktwits,,,
8a968742-69e8-4aad-9c55-d36f46a2105e,6714f4de-6056-454f-9ef4-d85ed9126e46,57,78.5,"With a relatively neutral RSI of 53 and a bullish MACD crossover, ABBV's technicals suggest a potential buying opportunity, especially considering its low beta of 0.36 which may provide a degree of stability. The stock's Sharpe Ratio of 0.65 and moderate sentiment score of 57 also indicate a reasonable risk-reward profile, making it an attractive investment option for those seeking a balanced portfolio.",0,2026-05-15 10:10:27.880614+00,82ee23a5-f79f-465a-b9b7-82597e9cdf88,1,100,0.36487016905252473,0,bullish_crossover,0.7334630145919055,53.10263301474862,0.6522569550699138,0.24686830144851216,"{""stocktwits"":30}",14,11,
8b4b1c89-c9c1-4e9b-a5a3-e695e1836014,41e8a62f-fa5a-4237-886a-a7aa3c431e6b,57,76,"BlackRock (BLK) is a good investment option right now because its technical signals, such as the MACD (a tool that helps track price trends), are showing a ""bullish crossover"" which means the stock might go up. With a moderate risk profile and a relatively positive market sentiment (more people are optimistic about the stock than not), it's a decent choice for investors who want to balance potential gains with manageable risk.",0,2026-05-15 18:25:54.483854+00,59fddfe7-bae4-4155-a7ab-f11319dd5b8d,1,95,1.7547061041523633,0,bullish_crossover,0.3519940052190087,59.68678152567472,4.14046002704728,0.25517985363156515,Stocktwits,18,12,
91373ba7-c879-4e3b-a6ff-d7f35a720852,a7d87255-b69a-40de-8792-465aa745d119,51,73,"You might consider investing in GS because its technical signals, such as the ""bullish crossover"" (a sign that the stock is likely to go up), and a relatively high ""Sharpe Ratio"" (a measure of how well the stock performs compared to its risk), suggest it has strong growth potential. With a moderate risk profile and a slightly positive market sentiment, GS seems like a promising choice for investors who are willing to take on some risk for potentially higher returns.",0,2026-05-15 18:25:54.483854+00,59fddfe7-bae4-4155-a7ab-f11319dd5b8d,2,95,1.6557606184584817,0,bullish_crossover,1.9898329338311385,58.91556569948602,3.20268148931545,0.2641432099891428,Stocktwits,17,13,
92fc1f81-6de6-413d-8613-746d0546e4f0,b48557c3-ce63-4af2-9c8e-5f54043f02b1,55,75,"PLUG is a good investment option right now because its technical signals, like the MACD (a tool that helps track price trends), are showing a ""bullish crossover"" which means the stock might go up. With a relatively low risk level (its ""beta"" of 0.59 means it's less volatile than the overall market) and a positive sentiment score, PLUG seems like a promising choice for moderate investors like you.",0,2026-05-16 07:06:29.975809+00,14789b2b-4409-40cf-877e-9a89796e7f0e,4,95,0.5853646553274059,0,bullish_crossover,0.05725414554014213,57.334858979910074,3.591252456320753,0.9349117235728341,Stocktwits,15,13,0.0
95e93b2e-9086-4b3b-b4dc-340542478107,a0000000-0000-0000-0000-000000000002,61,78,"ICLN's strong technical setup, including a bullish MACD crossover and relatively high Sharpe Ratio of 6.22, suggests a favorable risk-reward profile, while its moderate sentiment score of 61 and beta of 1.32 indicate a balanced outlook. Given the aggressive user profile and lack of risk penalties, ICLN's ranking is supported by its momentum and efficiency metrics, making it an attractive option for those seeking growth.",0,2026-05-17 09:13:43.695171+00,33bfc8c3-5866-4dbb-ac37-e5432e49db19,3,95,1.3162319706504586,0,bullish_crossover,0.053735517467687455,65.4606846670554,6.219401569713829,0.27927769654534407,Stocktwits,20,7,363.53564777017164
a6c4e159-f46b-4530-a5a4-4e73f705b0dd,41e8a62f-fa5a-4237-886a-a7aa3c431e6b,62,78.5,"BlackRock (BLK) is a good investment option right now because its technical signals, such as the MACD Signal, are showing a ""bullish crossover"", which means the stock is likely to go up in value. With a relatively high Sentiment Score of 62 and more positive posts than negative ones, it seems that many investors are feeling optimistic about BLK, making it a promising choice for moderate-risk investors like you.",0,2026-05-16 13:04:23.982435+00,2a6aec25-8312-46fc-a671-2529742f98b8,1,95,1.6907053674138923,0,bullish_crossover,0.35837421355240195,59.72675637870289,4.144807790592655,0.2551020288437453,Stocktwits,19,10,0.0
b03fe81a-6e19-44b7-9a5e-c50b2e3102d0,b48557c3-ce63-4af2-9c8e-5f54043f02b1,62,78.5,"With a bullish MACD crossover and a relatively moderate RSI of 57, PLUG's technicals suggest a buying opportunity, especially considering its attractive Sharpe Ratio of 3.59, which indicates a strong risk-adjusted return profile. Given the asset's low beta of 0.59 and an aggressive user profile, PLUG's ranking is further bolstered by its potential for outsized gains with relatively lower market correlation.",0,2026-05-17 09:13:43.695171+00,33bfc8c3-5866-4dbb-ac37-e5432e49db19,2,95,0.5853646553274059,0,bullish_crossover,0.05725414554014213,57.334858979910074,3.591252456320753,0.9349117235728341,Stocktwits,19,9,63.064005527011886
bbddae10-d9a4-475e-b959-197b6c582649,11991402-18bb-445b-8dd8-dfb37f0fa0b9,60,62.5,"Microsoft (MS) is a relatively stable investment option, with a moderate risk level and a high Sharpe Ratio (a measure of how well it balances risk and returns), making it a good choice for investors who want to balance growth and safety. However, the current technical signals, such as the bearish MACD crossover, suggest that the stock might be due for a short-term dip, so it's essential to keep an eye on its performance before making a long-term investment decision.",0,2026-05-15 18:25:54.483854+00,59fddfe7-bae4-4155-a7ab-f11319dd5b8d,5,65,1.5866470569689475,0,bearish_crossover,-0.37140233035994896,66.15672691484343,5.184375309598669,0.25934748972618843,Stocktwits,17,11,
bd308f6c-1c0a-4fa1-b755-fcac5447521b,a7d87255-b69a-40de-8792-465aa745d119,49,72,"Considering GS, its overall technical signs are positive, with a ""bullish crossover"" signal indicating the stock might be ready to go up. With a relatively high Sharpe Ratio, which measures how well an investment performs compared to its risk, GS seems like a good choice for moderate investors looking for a potentially strong return.",0,2026-05-16 13:04:23.982435+00,2a6aec25-8312-46fc-a671-2529742f98b8,5,95,1.6324848118287711,0,bullish_crossover,1.702014646794094,57.2001886983679,3.009752240737907,0.26763688043778544,Stocktwits,16,14,0.0
c17e8ba9-6ec3-464a-9f53-c5475b68c14e,a0000000-0000-0000-0000-000000000002,61,78,"ICLN is a good investment option right now because its technical signals, such as the ""Relative Strength Index"" (a measure of how fast an investment's price is changing), and ""MACD"" (a trend-following tool), are showing positive signs, indicating the stock might keep going up. With a relatively strong sentiment score of 61 and more positive posts than negative ones, it seems like a promising choice for a moderate investor like you.",0,2026-05-15 21:03:51.463787+00,97deff15-27b4-4c12-bde6-48d52022ac92,1,95,1.3162319706504586,0,bullish_crossover,0.053735517467687455,65.4606846670554,6.219401569713829,0.27927769654534407,Stocktwits,20,7,0.0
c341fba0-f868-47ee-9f56-66ce9e4be622,e0249fe6-3f70-49b1-b780-e0b97474ee24,61,80.5,"Given AAPL's relatively high RSI of 63.8 and bullish MACD crossover, the stock appears poised for continued upside, supported by a favorable Sharpe Ratio of 5.45, which indicates strong risk-adjusted returns. With a sentiment score of 61 and a low bearish post count, coupled with an aggressive user profile and no risk penalties, AAPL presents an attractive opportunity for experienced investors seeking growth.",0,2026-05-17 09:13:43.695171+00,33bfc8c3-5866-4dbb-ac37-e5432e49db19,1,100,0.8332988924313997,0,bullish_crossover,1.8470027568347493,63.80114491427616,5.454733476924931,0.2396562144140284,Stocktwits,20,7,5008.917252783838
d1320370-3c30-4c0d-95b2-953fcbc64c60,a0000000-0000-0000-0000-000000000003,60,67.5,Considering NEE's relatively neutral technical signals... low beta and respectable Sharpe ratio.,0,2026-05-14 14:14:29.154752+00,fc5ff54d-4f38-4813-a9f8-6cbb765c2801,3,75,-0.01624793970735274,0,,,,,,stocktwits,,,
d235bff4-d622-4e44-8015-bc646246743d,8fb9d0ee-f17b-47ba-b07b-50d61bcdc0c1,57,68.5,"Based on the data, V seems like a relatively stable investment, with a low Beta score of 0.12, which means it doesn't tend to fluctuate as much as the overall market. However, the bearish signal from the MACD (a tool that helps track an investment's momentum) and moderate market sentiment score of 57/100 suggest that it's not the best time to buy, so it's a good idea to wait and see how things develop before making a move.",0,2026-05-15 18:25:54.483854+00,59fddfe7-bae4-4155-a7ab-f11319dd5b8d,4,80,0.1206510459924188,0,bearish_crossover,-0.06916656457755099,58.5996165726343,2.2987051972439736,0.2962630357813615,Stocktwits,16,11,
d36442a9-191a-486e-ac9a-8192c573fbc6,a0000000-0000-0000-0000-000000000002,61,78,"ICLN is a promising investment because its technical signals, such as the ""Relative Strength Index"" (a measure of how fast an investment's price is changing), and ""MACD"" (a trend-following indicator), suggest the stock is doing well and might keep going up. With a relatively strong sentiment score and more positive than negative comments, it seems like a good time to consider investing in ICLN, but keep in mind it's a bit more volatile than the overall market, so it's essential to be comfortable with some ups and downs.",0,2026-05-16 13:04:23.982435+00,2a6aec25-8312-46fc-a671-2529742f98b8,2,95,1.3162319706504586,0,bullish_crossover,0.053735517467687455,65.4606846670554,6.219401569713829,0.27927769654534407,Stocktwits,20,7,0.0
d4f7b4fa-00e9-464b-a4ed-918cf50ad011,a0000000-0000-0000-0000-000000000005,58,59,Considering FSLR's high RSI and bullish MACD crossover... potential for growth seems to outweigh its risks.,0,2026-05-14 14:14:29.154752+00,fc5ff54d-4f38-4813-a9f8-6cbb765c2801,5,60,1.403251143236217,0,,,,,,stocktwits,,,
d720ace9-b65f-4388-b5e6-a7444eb83705,a0000000-0000-0000-0000-000000000005,55,75,"First Solar (FSLR) is a good investment option right now because its technical signals, such as the MACD Signal, are showing a ""bullish crossover"", which means the stock is likely to go up in value. With a relatively low risk level, or ""beta"", of 0.76, and a positive sentiment score, FSLR seems like a fairly stable and promising choice for moderate investors like you.",0,2026-05-16 13:04:23.982435+00,2a6aec25-8312-46fc-a671-2529742f98b8,4,95,0.7578242920798816,0,bullish_crossover,2.746365978364505,63.51833480559893,3.6942663945676038,0.4359614974498827,Stocktwits,17,12,0.0
de87a6da-4691-45dc-a2ed-1f5133477319,41e8a62f-fa5a-4237-886a-a7aa3c431e6b,62,78.5,"BlackRock (BLK) is a good investment option right now because its technical signals, such as the MACD crossover, suggest the stock is likely to keep going up, and its sentiment score of 62/100 shows that most people are feeling positive about it. With a moderate risk profile and no penalties, BLK seems like a relatively stable choice for investors who want to balance potential gains with manageable risk.",0,2026-05-16 07:06:29.975809+00,14789b2b-4409-40cf-877e-9a89796e7f0e,1,95,1.6907053674138923,0,bullish_crossover,0.35837421355240195,59.72675637870289,4.144807790592655,0.2551020288437453,Stocktwits,19,10,0.0
ea19f926-97e5-436d-95bf-dee0e9d47fde,a0000000-0000-0000-0000-000000000005,55,75,"Given FSLR's bullish MACD crossover and relatively high Sharpe Ratio of 3.69, indicating strong risk-adjusted returns, this stock appears attractive for aggressive investors looking to capitalize on its momentum. With a moderate RSI of 63.52 and a sentiment score of 55, suggesting a slightly bullish leaning, FSLR's relatively low beta of 0.76 adds to its appeal as a potentially lower-risk play within a growth-oriented portfolio.",0,2026-05-17 09:13:43.695171+00,33bfc8c3-5866-4dbb-ac37-e5432e49db19,4,95,0.7578242920798816,0,bullish_crossover,2.746365978364505,63.51833480559893,3.6942663945676038,0.4359614974498827,Stocktwits,17,12,3893.4515273284633
